name,shape,num_params,mean,std,min,max
down1.net.0.weight,"[16, 1, 3, 3]",144,-0.03153122588992119,0.2286229282617569,-0.6156454086303711,0.5143394470214844
down1.net.1.weight,[16],16,0.9333143830299377,0.1802998036146164,0.6207739114761353,1.229849934577942
down1.net.1.bias,[16],16,-0.0007023978978395462,0.1614643633365631,-0.2868008315563202,0.30425065755844116
down1.net.1.running_mean,[16],16,-0.04587725177407265,0.0924147441983223,-0.2681238055229187,0.05043305829167366
down1.net.1.running_var,[16],16,0.011257541365921497,0.01878231205046177,0.0003531168040353805,0.06834975630044937
down1.net.1.num_batches_tracked,[],1,7486.0,0.0,7486.0,7486.0
down1.net.3.weight,"[16, 16, 3, 3]",2304,-0.01448268536478281,0.10792623460292816,-0.4829006791114807,0.3441494405269623
down1.net.4.weight,[16],16,0.9824380874633789,0.15618930757045746,0.7153492569923401,1.2805230617523193
down1.net.4.bias,[16],16,-0.14365284144878387,0.08521043509244919,-0.29383301734924316,0.021845655515789986
down1.net.4.running_mean,[16],16,-0.9272093772888184,1.256691813468933,-3.464407444000244,1.1477687358856201
down1.net.4.running_var,[16],16,6.114725112915039,5.899518966674805,0.7154923677444458,20.195602416992188
down1.net.4.num_batches_tracked,[],1,7486.0,0.0,7486.0,7486.0
down2.net.0.weight,"[32, 16, 3, 3]",4608,-0.014398868195712566,0.10101556777954102,-0.4651813805103302,0.4291156232357025
down2.net.1.weight,[32],32,0.950009822845459,0.14971819519996643,0.6585943102836609,1.1820577383041382
down2.net.1.bias,[32],32,-0.17029908299446106,0.09369634091854095,-0.3783474266529083,0.008825620636343956
down2.net.1.running_mean,[32],32,-0.8165804147720337,1.1237472295761108,-2.6272926330566406,1.726407527923584
down2.net.1.running_var,[32],32,2.3304460048675537,1.1873588562011719,1.0283082723617554,5.427633285522461
down2.net.1.num_batches_tracked,[],1,7486.0,0.0,7486.0,7486.0
down2.net.3.weight,"[32, 32, 3, 3]",9216,-0.010713769122958183,0.0968639999628067,-0.3974382281303406,0.40944308042526245
down2.net.4.weight,[32],32,1.0302655696868896,0.08430535346269608,0.8386369347572327,1.1947439908981323
down2.net.4.bias,[32],32,-0.13726913928985596,0.08520788699388504,-0.3176984488964081,0.020935000851750374
down2.net.4.running_mean,[32],32,-0.8165113925933838,1.2864406108856201,-2.8167624473571777,1.6861696243286133
down2.net.4.running_var,[32],32,2.8117876052856445,1.5008540153503418,1.042698621749878,6.365854740142822
down2.net.4.num_batches_tracked,[],1,7486.0,0.0,7486.0,7486.0
down3.net.0.weight,"[64, 32, 3, 3]",18432,-0.0052664391696453094,0.09839828312397003,-0.4125802516937256,0.38516825437545776
down3.net.1.weight,[64],64,0.9754927158355713,0.1012255996465683,0.7492970824241638,1.199353814125061
down3.net.1.bias,[64],64,-0.17812757194042206,0.10031149536371231,-0.49576377868652344,0.08706369251012802
down3.net.1.running_mean,[64],64,-0.8582905530929565,2.1267426013946533,-5.904904842376709,4.561817169189453
down3.net.1.running_var,[64],64,10.317066192626953,5.153738498687744,4.799531936645508,24.6614990234375
down3.net.1.num_batches_tracked,[],1,7486.0,0.0,7486.0,7486.0
down3.net.3.weight,"[64, 64, 3, 3]",36864,-0.006141115445643663,0.09111708402633667,-0.43932342529296875,0.45036038756370544
down3.net.4.weight,[64],64,1.0563546419143677,0.09525567293167114,0.9087789058685303,1.415805697441101
down3.net.4.bias,[64],64,-0.08767545968294144,0.10095042735338211,-0.3402502238750458,0.1585598587989807
down3.net.4.running_mean,[64],64,-1.0627881288528442,2.71738862991333,-6.610098361968994,3.7303056716918945
down3.net.4.running_var,[64],64,16.271438598632812,7.421844005584717,5.54414176940918,40.419578552246094
down3.net.4.num_batches_tracked,[],1,7486.0,0.0,7486.0,7486.0
down4.net.0.weight,"[128, 64, 3, 3]",73728,-0.013340655714273453,0.08556044846773148,-0.3793373107910156,0.39347854256629944
down4.net.1.weight,[128],128,0.9633356332778931,0.09921030700206757,0.7523080110549927,1.2855913639068604
down4.net.1.bias,[128],128,-0.10233709216117859,0.08620648831129074,-0.3685154318809509,0.08223600685596466
down4.net.1.running_mean,[128],128,-4.261686325073242,4.8942766189575195,-14.906113624572754,5.538638591766357
down4.net.1.running_var,[128],128,59.95326614379883,27.330947875976562,18.334026336669922,145.07318115234375
down4.net.1.num_batches_tracked,[],1,7486.0,0.0,7486.0,7486.0
down4.net.3.weight,"[128, 128, 3, 3]",147456,-0.023044578731060028,0.08266347646713257,-0.38164472579956055,0.47878792881965637
down4.net.4.weight,[128],128,0.9542745351791382,0.1685362458229065,0.571292519569397,1.3933781385421753
down4.net.4.bias,[128],128,0.013231371529400349,0.1715124398469925,-0.3967125415802002,0.3724305331707001
down4.net.4.running_mean,[128],128,-7.949517726898193,5.823116302490234,-18.326753616333008,6.898711204528809
down4.net.4.running_var,[128],128,90.89070129394531,36.2465934753418,34.2419548034668,174.7592315673828
down4.net.4.num_batches_tracked,[],1,7486.0,0.0,7486.0,7486.0
bottleneck.net.0.weight,"[256, 128, 3, 3]",294912,-0.018084624782204628,0.0876387357711792,-0.4808172881603241,0.5881633162498474
bottleneck.net.1.weight,[256],256,0.9592109322547913,0.12152232229709625,0.6074398756027222,1.2729663848876953
bottleneck.net.1.bias,[256],256,-0.19017073512077332,0.09385789185762405,-0.46758201718330383,0.012008734047412872
bottleneck.net.1.running_mean,[256],256,-11.29233455657959,11.761506080627441,-37.050357818603516,21.02251625061035
bottleneck.net.1.running_var,[256],256,138.2471466064453,32.93135452270508,75.91336822509766,243.57858276367188
bottleneck.net.1.num_batches_tracked,[],1,7486.0,0.0,7486.0,7486.0
bottleneck.net.3.weight,"[256, 256, 3, 3]",589824,-0.006528977770358324,0.08451340347528458,-0.41977936029434204,0.5004353523254395
bottleneck.net.4.weight,[256],256,0.9569472670555115,0.10132574290037155,0.6397997140884399,1.1709688901901245
bottleneck.net.4.bias,[256],256,-0.07868964970111847,0.08053532242774963,-0.40134456753730774,0.1437772959470749
bottleneck.net.4.running_mean,[256],256,-2.416276693344116,7.476503372192383,-20.799793243408203,13.660585403442383
bottleneck.net.4.running_var,[256],256,165.63841247558594,39.77914810180664,62.11314010620117,266.3061218261719
bottleneck.net.4.num_batches_tracked,[],1,7486.0,0.0,7486.0,7486.0
up4.weight,"[256, 128, 2, 2]",131072,0.0046362122520804405,0.06601966917514801,-0.2980711758136749,0.3328017592430115
up4.bias,[128],128,-0.007679277565330267,0.05960565060377121,-0.1254546195268631,0.11728977411985397
att4.gate_proj.0.weight,"[64, 128, 1, 1]",8192,0.0021727667190134525,0.06463989615440369,-0.2881898283958435,0.2484363466501236
att4.gate_proj.1.weight,[64],64,0.9945027232170105,0.06897212564945221,0.8449211716651917,1.1463656425476074
att4.gate_proj.1.bias,[64],64,0.0022870544344186783,0.0798809826374054,-0.20191121101379395,0.1977631151676178
att4.gate_proj.1.running_mean,[64],64,2.6682422161102295,7.786763668060303,-15.257867813110352,18.130294799804688
att4.gate_proj.1.running_var,[64],64,104.31474304199219,84.9714584350586,19.728981018066406,511.5540771484375
att4.gate_proj.1.num_batches_tracked,[],1,7486.0,0.0,7486.0,7486.0
