name,shape,num_params,mean,std,min,max
down1.net.0.weight,"[16, 1, 3, 3]",144,-0.02785353921353817,0.22463937103748322,-0.5357729196548462,0.5457409620285034
down1.net.1.weight,[16],16,0.930195152759552,0.2047659158706665,0.5871581435203552,1.244608759880066
down1.net.1.bias,[16],16,-0.04049805924296379,0.14046627283096313,-0.2953425943851471,0.18935561180114746
down1.net.1.running_mean,[16],16,-0.04271281138062477,0.09990719705820084,-0.23927119374275208,0.14192496240139008
down1.net.1.running_var,[16],16,0.012665239162743092,0.016873175278306007,0.000414527312386781,0.055824022740125656
down1.net.1.num_batches_tracked,[],1,7880.0,0.0,7880.0,7880.0
down1.net.3.weight,"[16, 16, 3, 3]",2304,-0.013751796446740627,0.1051487922668457,-0.508890688419342,0.41795971989631653
down1.net.4.weight,[16],16,0.9688562750816345,0.09968294948339462,0.7573269009590149,1.1072492599487305
down1.net.4.bias,[16],16,-0.19649063050746918,0.08850496262311935,-0.38423338532447815,-0.0822879746556282
down1.net.4.running_mean,[16],16,-0.6167407631874084,1.3582725524902344,-3.0397303104400635,1.9694809913635254
down1.net.4.running_var,[16],16,3.627168655395508,3.6143009662628174,0.7428942918777466,12.977842330932617
down1.net.4.num_batches_tracked,[],1,7880.0,0.0,7880.0,7880.0
down2.net.0.weight,"[32, 16, 3, 3]",4608,-0.014493788592517376,0.10948781669139862,-0.4600825011730194,0.4582742750644684
down2.net.1.weight,[32],32,0.9652124643325806,0.13145138323307037,0.6572109460830688,1.2335667610168457
down2.net.1.bias,[32],32,-0.1866161972284317,0.07100951671600342,-0.3391147255897522,-0.07627280056476593
down2.net.1.running_mean,[32],32,-0.7226361036300659,0.8969913721084595,-2.3468096256256104,1.9126113653182983
down2.net.1.running_var,[32],32,3.4479317665100098,1.9304625988006592,1.2008901834487915,11.192582130432129
down2.net.1.num_batches_tracked,[],1,7880.0,0.0,7880.0,7880.0
down2.net.3.weight,"[32, 32, 3, 3]",9216,-0.017413921654224396,0.10306812077760696,-0.39062315225601196,0.4112539291381836
down2.net.4.weight,[32],32,1.007111668586731,0.09900759905576706,0.783284604549408,1.1751948595046997
down2.net.4.bias,[32],32,-0.16356171667575836,0.08513035625219345,-0.3604081869125366,0.042689815163612366
down2.net.4.running_mean,[32],32,-1.0758082866668701,1.1005260944366455,-2.710118293762207,1.5229508876800537
down2.net.4.running_var,[32],32,2.7567708492279053,1.4954034090042114,1.0148580074310303,5.791046142578125
down2.net.4.num_batches_tracked,[],1,7880.0,0.0,7880.0,7880.0
down3.net.0.weight,"[64, 32, 3, 3]",18432,-0.010554708540439606,0.10451170802116394,-0.48841720819473267,0.4437401294708252
down3.net.1.weight,[64],64,0.9809021949768066,0.11057278513908386,0.7014116048812866,1.3660588264465332
down3.net.1.bias,[64],64,-0.13199560344219208,0.11343851685523987,-0.5142309069633484,0.1403106302022934
down3.net.1.running_mean,[64],64,-1.2722194194793701,1.8370256423950195,-7.3056159019470215,3.842195987701416
down3.net.1.running_var,[64],64,9.120755195617676,3.3361384868621826,4.078428268432617,15.3742036819458
down3.net.1.num_batches_tracked,[],1,7880.0,0.0,7880.0,7880.0
down3.net.3.weight,"[64, 64, 3, 3]",36864,-0.016243891790509224,0.09975332766771317,-0.4185425341129303,0.48388388752937317
down3.net.4.weight,[64],64,1.0652596950531006,0.11060196906328201,0.8369271755218506,1.3397363424301147
down3.net.4.bias,[64],64,-0.05048861727118492,0.09108150750398636,-0.23546092212200165,0.24652324616909027
down3.net.4.running_mean,[64],64,-2.8868110179901123,3.475365400314331,-8.84329605102539,9.110590934753418
