name,shape,num_params,mean,std,min,max
down1.net.0.weight,"[16, 1, 3, 3]",144,-0.030677994713187218,0.22226250171661377,-0.5624493956565857,0.5276942849159241
down1.net.1.weight,[16],16,0.9054805636405945,0.19421909749507904,0.6471575498580933,1.186038851737976
down1.net.1.bias,[16],16,-0.08910658210515976,0.20357023179531097,-0.35267534852027893,0.1964270919561386
down1.net.1.running_mean,[16],16,-0.046312116086483,0.08758406341075897,-0.2052505612373352,0.09222649782896042
down1.net.1.running_var,[16],16,0.010003958828747272,0.012167640961706638,0.00037694902857765555,0.039742033928632736
down1.net.1.num_batches_tracked,[],1,7486.0,0.0,7486.0,7486.0
down1.net.3.weight,"[16, 16, 3, 3]",2304,-0.014937488362193108,0.103416807949543,-0.4836445748806,0.36896008253097534
down1.net.4.weight,[16],16,0.9568555951118469,0.1177285760641098,0.7060626149177551,1.1985995769500732
down1.net.4.bias,[16],16,-0.13533571362495422,0.11150552332401276,-0.3141211271286011,0.09632881730794907
down1.net.4.running_mean,[16],16,-0.7819106578826904,1.4217593669891357,-4.287864685058594,1.5135711431503296
down1.net.4.running_var,[16],16,4.617891311645508,7.219022274017334,0.7972046732902527,31.585378646850586
down1.net.4.num_batches_tracked,[],1,7486.0,0.0,7486.0,7486.0
down2.net.0.weight,"[32, 16, 3, 3]",4608,-0.015178278088569641,0.10255800932645798,-0.4004212021827698,0.44529566168785095
down2.net.1.weight,[32],32,0.9519871473312378,0.15873350203037262,0.6193268895149231,1.198653221130371
down2.net.1.bias,[32],32,-0.15007413923740387,0.09962130337953568,-0.3771885335445404,-0.019152307882905006
down2.net.1.running_mean,[32],32,-0.8557819128036499,0.9176372289657593,-2.4017791748046875,2.1407861709594727
down2.net.1.running_var,[32],32,3.1157751083374023,3.0147457122802734,0.9616915583610535,17.09783935546875
down2.net.1.num_batches_tracked,[],1,7486.0,0.0,7486.0,7486.0
down2.net.3.weight,"[32, 32, 3, 3]",9216,-0.012666861526668072,0.0937611311674118,-0.36847367882728577,0.30758240818977356
down2.net.4.weight,[32],32,1.0131750106811523,0.10680066794157028,0.8431032299995422,1.2834806442260742
down2.net.4.bias,[32],32,-0.15518440306186676,0.07468391954898834,-0.30376335978507996,0.01069199200719595
down2.net.4.running_mean,[32],32,-1.028756022453308,1.001009464263916,-2.904820680618286,0.7680650353431702
down2.net.4.running_var,[32],32,4.002511978149414,2.0641674995422363,1.5532443523406982,10.604710578918457
down2.net.4.num_batches_tracked,[],1,7486.0,0.0,7486.0,7486.0
down3.net.0.weight,"[64, 32, 3, 3]",18432,-0.007800877094268799,0.0960993617773056,-0.37533998489379883,0.37283584475517273
down3.net.1.weight,[64],64,0.9766577482223511,0.111468106508255,0.6949370503425598,1.1753522157669067
down3.net.1.bias,[64],64,-0.17583565413951874,0.07904189079999924,-0.3506295382976532,0.032627519220113754
down3.net.1.running_mean,[64],64,-0.9991801381111145,1.8895119428634644,-6.458838939666748,3.451540231704712
down3.net.1.running_var,[64],64,6.438224792480469,3.107689380645752,2.880692720413208,15.843777656555176
down3.net.1.num_batches_tracked,[],1,7486.0,0.0,7486.0,7486.0
down3.net.3.weight,"[64, 64, 3, 3]",36864,-0.013517697341740131,0.09053892642259598,-0.37819385528564453,0.3274024724960327
down3.net.4.weight,[64],64,1.0378525257110596,0.10329823195934296,0.8283280730247498,1.2407689094543457
down3.net.4.bias,[64],64,-0.15244576334953308,0.11659490317106247,-0.4786698520183563,0.11526399105787277
down3.net.4.running_mean,[64],64,-2.1733217239379883,2.5520756244659424,-6.81123161315918,3.970086097717285
down3.net.4.running_var,[64],64,11.299642562866211,5.233074188232422,5.560153961181641,31.53547477722168
down3.net.4.num_batches_tracked,[],1,7486.0,0.0,7486.0,7486.0
down4.net.0.weight,"[128, 64, 3, 3]",73728,-0.008161051198840141,0.09084377437829971,-0.36786678433418274,0.398990660905838
down4.net.1.weight,[128],128,0.9748026728630066,0.09968733042478561,0.7327496409416199,1.3055174350738525
down4.net.1.bias,[128],128,-0.2363899052143097,0.12402161210775375,-0.6267741322517395,0.04426419734954834
down4.net.1.running_mean,[128],128,-2.2298431396484375,6.028352737426758,-16.42015838623047,9.236533164978027
down4.net.1.running_var,[128],128,32.6209716796875,11.868986129760742,14.262982368469238,68.79422760009766
down4.net.1.num_batches_tracked,[],1,7486.0,0.0,7486.0,7486.0
down4.net.3.weight,"[128, 128, 3, 3]",147456,-0.01780264638364315,0.08720366656780243,-0.4771419167518616,0.37473544478416443
down4.net.4.weight,[128],128,1.0144901275634766,0.129896342754364,0.7677143812179565,1.3417733907699585
down4.net.4.bias,[128],128,0.014358852058649063,0.17079588770866394,-0.4933073818683624,0.3557896614074707
down4.net.4.running_mean,[128],128,-5.281495094299316,4.866997241973877,-13.529592514038086,5.4856462478637695
down4.net.4.running_var,[128],128,76.3166732788086,30.97657012939453,28.88831901550293,174.07725524902344
down4.net.4.num_batches_tracked,[],1,7486.0,0.0,7486.0,7486.0
bottleneck.net.0.weight,"[256, 128, 3, 3]",294912,-0.01705659180879593,0.08391918987035751,-0.3971222937107086,0.49264195561408997
bottleneck.net.1.weight,[256],256,0.9396309852600098,0.14143244922161102,0.6087706089019775,1.2834303379058838
bottleneck.net.1.bias,[256],256,-0.20566993951797485,0.06324975937604904,-0.3760944902896881,-0.015583633445203304
bottleneck.net.1.running_mean,[256],256,-10.707576751708984,11.857563018798828,-29.409914016723633,23.733055114746094
bottleneck.net.1.running_var,[256],256,169.5331268310547,52.42604064941406,87.25809478759766,342.11871337890625
bottleneck.net.1.num_batches_tracked,[],1,7486.0,0.0,7486.0,7486.0
bottleneck.net.3.weight,"[256, 256, 3, 3]",589824,-0.0058442153967916965,0.08299318701028824,-0.4293808937072754,0.521724283695221
bottleneck.net.4.weight,[256],256,0.8908623456954956,0.10803995281457901,0.5831823945045471,1.1602783203125
bottleneck.net.4.bias,[256],256,-0.14727412164211273,0.0682135745882988,-0.3279746472835541,0.049323905259370804
bottleneck.net.4.running_mean,[256],256,-2.588009834289551,7.289103031158447,-18.255640029907227,19.8035831451416
bottleneck.net.4.running_var,[256],256,190.1153106689453,56.170501708984375,75.28902435302734,437.5511474609375
bottleneck.net.4.num_batches_tracked,[],1,7486.0,0.0,7486.0,7486.0
up4.weight,"[256, 128, 2, 2]",131072,-0.0005885819555260241,0.06850000470876694,-0.3741971254348755,0.3656211197376251
up4.bias,[128],128,-0.016760390251874924,0.06826230883598328,-0.17036138474941254,0.15495750308036804
conv4.net.0.weight,"[128, 256, 3, 3]",294912,-0.007207045331597328,0.08156459778547287,-0.541323721408844,0.6888761520385742
conv4.net.1.weight,[128],128,0.9456000328063965,0.09547550231218338,0.733905017375946,1.1888396739959717
conv4.net.1.bias,[128],128,-0.14393843710422516,0.12776510417461395,-0.4623737931251526,0.06744789332151413
