name,shape,num_params,mean,std,min,max
down1.net.0.weight,"[16, 1, 3, 3]",144,-0.036594320088624954,0.21716228127479553,-0.3982151746749878,0.505267322063446
down1.net.1.weight,[16],16,0.9061440229415894,0.21456032991409302,0.6360670924186707,1.280397891998291
down1.net.1.bias,[16],16,-0.06421265751123428,0.17438478767871857,-0.4090452194213867,0.19031807780265808
down1.net.1.running_mean,[16],16,-0.05689317360520363,0.10610650479793549,-0.22573862969875336,0.1170087456703186
down1.net.1.running_var,[16],16,0.014728578738868237,0.018193231895565987,0.00044525289558805525,0.047795865684747696
down1.net.1.num_batches_tracked,[],1,7880.0,0.0,7880.0,7880.0
down1.net.3.weight,"[16, 16, 3, 3]",2304,-0.022128257900476456,0.10584830492734909,-0.4904548227787018,0.4516592025756836
down1.net.4.weight,[16],16,0.9877795577049255,0.11424793303012848,0.8129932284355164,1.3142653703689575
down1.net.4.bias,[16],16,-0.10517209023237228,0.08318263292312622,-0.2455306351184845,0.011423062533140182
down1.net.4.running_mean,[16],16,-0.9332388639450073,1.3037846088409424,-4.258227348327637,0.837989091873169
down1.net.4.running_var,[16],16,4.706340789794922,6.433128833770752,1.0987805128097534,27.58504295349121
down1.net.4.num_batches_tracked,[],1,7880.0,0.0,7880.0,7880.0
down2.net.0.weight,"[32, 16, 3, 3]",4608,-0.01839325577020645,0.10619200766086578,-0.3931599259376526,0.4009369909763336
down2.net.1.weight,[32],32,0.9603642821311951,0.13873033225536346,0.6574709415435791,1.1956781148910522
down2.net.1.bias,[32],32,-0.12829868495464325,0.09984859079122543,-0.415892094373703,0.03292763605713844
down2.net.1.running_mean,[32],32,-1.1443637609481812,0.9815537333488464,-3.1254096031188965,2.4678854942321777
down2.net.1.running_var,[32],32,3.852759838104248,3.6457786560058594,1.2421661615371704,20.986223220825195
down2.net.1.num_batches_tracked,[],1,7880.0,0.0,7880.0,7880.0
down2.net.3.weight,"[32, 32, 3, 3]",9216,-0.015758667141199112,0.09874408692121506,-0.43064555525779724,0.3897639513015747
down2.net.4.weight,[32],32,1.0024794340133667,0.12162552773952484,0.7654858231544495,1.1815379858016968
down2.net.4.bias,[32],32,-0.17366459965705872,0.09026345610618591,-0.34837400913238525,0.006743977777659893
down2.net.4.running_mean,[32],32,-1.1626815795898438,0.9358949065208435,-2.5850486755371094,0.7038877010345459
down2.net.4.running_var,[32],32,2.992347240447998,1.3771334886550903,1.3728952407836914,7.709820747375488
down2.net.4.num_batches_tracked,[],1,7880.0,0.0,7880.0,7880.0
down3.net.0.weight,"[64, 32, 3, 3]",18432,-0.009314402006566525,0.09891653060913086,-0.4256456792354584,0.37196415662765503
down3.net.1.weight,[64],64,0.9723800420761108,0.10840924829244614,0.6164447069168091,1.2425249814987183
down3.net.1.bias,[64],64,-0.21325376629829407,0.0904664546251297,-0.3871660828590393,0.06070088967680931
down3.net.1.running_mean,[64],64,-1.2094223499298096,2.103663206100464,-6.7257795333862305,3.1196446418762207
down3.net.1.running_var,[64],64,8.874192237854004,4.663309097290039,3.4410345554351807,26.878665924072266
down3.net.1.num_batches_tracked,[],1,7880.0,0.0,7880.0,7880.0
down3.net.3.weight,"[64, 64, 3, 3]",36864,-0.012233958579599857,0.09352565556764603,-0.4427852928638458,0.3981051445007324
down3.net.4.weight,[64],64,1.050941824913025,0.0969693586230278,0.8183423280715942,1.269561529159546
down3.net.4.bias,[64],64,-0.17519597709178925,0.08137252181768417,-0.4216460585594177,0.03076121024787426
down3.net.4.running_mean,[64],64,-1.9041625261306763,2.1183507442474365,-6.979286193847656,5.893481254577637
down3.net.4.running_var,[64],64,11.872276306152344,5.4927778244018555,5.750851154327393,31.09358024597168
down3.net.4.num_batches_tracked,[],1,7880.0,0.0,7880.0,7880.0
down4.net.0.weight,"[128, 64, 3, 3]",73728,-0.005982097703963518,0.09387651085853577,-0.46035853028297424,0.41903558373451233
down4.net.1.weight,[128],128,0.9714403748512268,0.09068165719509125,0.6588323712348938,1.1211879253387451
down4.net.1.bias,[128],128,-0.23684532940387726,0.09508893638849258,-0.5863111019134521,0.004845671355724335
down4.net.1.running_mean,[128],128,-1.7024731636047363,4.793076515197754,-15.001242637634277,7.854094982147217
down4.net.1.running_var,[128],128,39.19232177734375,19.5727481842041,14.996659278869629,105.16516876220703
down4.net.1.num_batches_tracked,[],1,7880.0,0.0,7880.0,7880.0
down4.net.3.weight,"[128, 128, 3, 3]",147456,-0.019699934870004654,0.09039624780416489,-0.5072592496871948,0.36182668805122375
down4.net.4.weight,[128],128,0.9904525876045227,0.13669711351394653,0.7295735478401184,1.3031445741653442
down4.net.4.bias,[128],128,-0.036959607154130936,0.15922123193740845,-0.5167196393013,0.24794937670230865
down4.net.4.running_mean,[128],128,-5.979808807373047,4.712552070617676,-14.236543655395508,8.489724159240723
down4.net.4.running_var,[128],128,113.472412109375,81.03340911865234,36.092445373535156,377.8658142089844
down4.net.4.num_batches_tracked,[],1,7880.0,0.0,7880.0,7880.0
bottleneck.net.0.weight,"[256, 128, 3, 3]",294912,-0.013905677944421768,0.0863923653960228,-0.4766791760921478,0.4922769367694855
bottleneck.net.1.weight,[256],256,0.9636754989624023,0.11774857342243195,0.6145853996276855,1.2789827585220337
