name,shape,num_params,mean,std,min,max
down1.net.0.weight,"[16, 1, 3, 3]",144,-0.021096602082252502,0.22023065388202667,-0.5209221243858337,0.42164087295532227
down1.net.1.weight,[16],16,0.8947092294692993,0.20232237875461578,0.5445152521133423,1.239328384399414
down1.net.1.bias,[16],16,-0.04604940116405487,0.20022691786289215,-0.4148736000061035,0.2247728854417801
down1.net.1.running_mean,[16],16,-0.0314752496778965,0.07429628074169159,-0.1949501931667328,0.046786293387413025
down1.net.1.running_var,[16],16,0.007400478236377239,0.011437655426561832,0.00023499989765696228,0.03780292719602585
down1.net.1.num_batches_tracked,[],1,7092.0,0.0,7092.0,7092.0
down1.net.3.weight,"[16, 16, 3, 3]",2304,-0.021941976621747017,0.10103233903646469,-0.42788368463516235,0.35294437408447266
down1.net.4.weight,[16],16,0.9599505066871643,0.1380491405725479,0.762392520904541,1.2013754844665527
down1.net.4.bias,[16],16,-0.11279802769422531,0.08241677284240723,-0.2517479658126831,0.06021566316485405
down1.net.4.running_mean,[16],16,-1.1784008741378784,1.3135706186294556,-4.022124767303467,0.2982247769832611
down1.net.4.running_var,[16],16,6.324379920959473,7.429014682769775,0.7878367900848389,24.38997459411621
down1.net.4.num_batches_tracked,[],1,7092.0,0.0,7092.0,7092.0
down2.net.0.weight,"[32, 16, 3, 3]",4608,-0.012298502027988434,0.09642311185598373,-0.48758453130722046,0.28513598442077637
down2.net.1.weight,[32],32,0.9515187740325928,0.14662888646125793,0.6589146256446838,1.2036484479904175
down2.net.1.bias,[32],32,-0.14989015460014343,0.08195479959249496,-0.3291400074958801,-0.007589833345264196
down2.net.1.running_mean,[32],32,-0.7273629903793335,1.0537161827087402,-2.5246965885162354,2.247547149658203
down2.net.1.running_var,[32],32,3.1393914222717285,2.7316205501556396,0.9299449920654297,12.851283073425293
down2.net.1.num_batches_tracked,[],1,7092.0,0.0,7092.0,7092.0
down2.net.3.weight,"[32, 32, 3, 3]",9216,-0.0094115249812603,0.09269735962152481,-0.43411028385162354,0.35831817984580994
down2.net.4.weight,[32],32,1.0044976472854614,0.13435201346874237,0.7578449845314026,1.2527505159378052
down2.net.4.bias,[32],32,-0.14957046508789062,0.09039212018251419,-0.3673010468482971,0.038488008081912994
down2.net.4.running_mean,[32],32,-0.7213714718818665,1.5254353284835815,-3.3877694606781006,3.3882107734680176
down2.net.4.running_var,[32],32,4.226974010467529,2.969923734664917,1.4417858123779297,15.966197967529297
down2.net.4.num_batches_tracked,[],1,7092.0,0.0,7092.0,7092.0
down3.net.0.weight,"[64, 32, 3, 3]",18432,-0.00757273193448782,0.09208674728870392,-0.35093316435813904,0.36024606227874756
down3.net.1.weight,[64],64,0.9818971157073975,0.09342104941606522,0.7617025971412659,1.1612606048583984
down3.net.1.bias,[64],64,-0.1499045044183731,0.08033948391675949,-0.31893298029899597,0.04337025806307793
down3.net.1.running_mean,[64],64,-0.9180321097373962,2.0896763801574707,-6.4707841873168945,2.5504510402679443
down3.net.1.running_var,[64],64,6.026163101196289,2.3594000339508057,2.3012778759002686,14.081684112548828
down3.net.1.num_batches_tracked,[],1,7092.0,0.0,7092.0,7092.0
down3.net.3.weight,"[64, 64, 3, 3]",36864,-0.0163718331605196,0.08692726492881775,-0.3679819107055664,0.3874852657318115
down3.net.4.weight,[64],64,1.0508698225021362,0.09795123338699341,0.7622228264808655,1.3061392307281494
down3.net.4.bias,[64],64,-0.04817109555006027,0.10937738418579102,-0.23605746030807495,0.2245866358280182
down3.net.4.running_mean,[64],64,-2.6789724826812744,2.4037258625030518,-6.933544158935547,2.542186737060547
down3.net.4.running_var,[64],64,14.205930709838867,6.244059085845947,6.527853965759277,30.977806091308594
down3.net.4.num_batches_tracked,[],1,7092.0,0.0,7092.0,7092.0
down4.net.0.weight,"[128, 64, 3, 3]",73728,-0.007887755520641804,0.08669250458478928,-0.3470834195613861,0.3613489270210266
down4.net.1.weight,[128],128,0.9890608787536621,0.07983918488025665,0.755670964717865,1.170163631439209
down4.net.1.bias,[128],128,-0.1848088949918747,0.11355692893266678,-0.5870309472084045,0.02317674085497856
down4.net.1.running_mean,[128],128,-2.2191877365112305,5.651778697967529,-17.478221893310547,7.810816764831543
down4.net.1.running_var,[128],128,27.540796279907227,10.271344184875488,13.612883567810059,66.23148345947266
down4.net.1.num_batches_tracked,[],1,7092.0,0.0,7092.0,7092.0
down4.net.3.weight,"[128, 128, 3, 3]",147456,-0.011261175386607647,0.08262583613395691,-0.4349328577518463,0.393798828125
down4.net.4.weight,[128],128,1.0559157133102417,0.09059738367795944,0.8264297842979431,1.3133007287979126
down4.net.4.bias,[128],128,0.014868815429508686,0.13487499952316284,-0.37781810760498047,0.33565568923950195
down4.net.4.running_mean,[128],128,-3.6614701747894287,3.922748327255249,-11.141032218933105,4.9589009284973145
down4.net.4.running_var,[128],128,54.3997917175293,10.320704460144043,32.510215759277344,81.9721450805664
down4.net.4.num_batches_tracked,[],1,7092.0,0.0,7092.0,7092.0
bottleneck.net.0.weight,"[256, 128, 3, 3]",294912,-0.014400113373994827,0.08237281441688538,-0.43958351016044617,0.4233316481113434
bottleneck.net.1.weight,[256],256,0.9806746244430542,0.10332384705543518,0.6662309765815735,1.1981637477874756
bottleneck.net.1.bias,[256],256,-0.18323832750320435,0.06576060503721237,-0.3505517840385437,-0.023476308211684227
bottleneck.net.1.running_mean,[256],256,-10.849291801452637,12.542203903198242,-32.82640838623047,21.809635162353516
bottleneck.net.1.running_var,[256],256,202.99383544921875,65.0061264038086,85.09129333496094,423.4508056640625
bottleneck.net.1.num_batches_tracked,[],1,7092.0,0.0,7092.0,7092.0
bottleneck.net.3.weight,"[256, 256, 3, 3]",589824,-0.009831602685153484,0.08326271921396255,-0.47939610481262207,0.46888700127601624
bottleneck.net.4.weight,[256],256,0.898754894733429,0.10798383504152298,0.4827575981616974,1.1160447597503662
bottleneck.net.4.bias,[256],256,-0.14619940519332886,0.0757211223244667,-0.36671584844589233,0.06854591518640518
bottleneck.net.4.running_mean,[256],256,-5.143792152404785,5.910418510437012,-18.57597541809082,7.861183166503906
bottleneck.net.4.running_var,[256],256,206.1405029296875,53.44971466064453,75.88005065917969,368.3655700683594
bottleneck.net.4.num_batches_tracked,[],1,7092.0,0.0,7092.0,7092.0
up4.weight,"[256, 128, 2, 2]",131072,-0.0038664990570396185,0.06882047653198242,-0.31994155049324036,0.30678585171699524
up4.bias,[128],128,0.011613482609391212,0.11213377118110657,-0.23387999832630157,0.2733133137226105
att4.gate_proj.0.weight,"[64, 128, 1, 1]",8192,0.002275787992402911,0.09142199158668518,-0.378663569688797,0.46825990080833435
att4.gate_proj.1.weight,[64],64,1.1425997018814087,0.07019620388746262,0.9100281596183777,1.257396936416626
att4.gate_proj.1.bias,[64],64,-0.02165789157152176,0.14215411245822906,-0.26811760663986206,0.16385658085346222
att4.gate_proj.1.running_mean,[64],64,0.5884396433830261,6.419274806976318,-7.929640293121338,11.747485160827637
att4.gate_proj.1.running_var,[64],64,61.82536697387695,29.431438446044922,26.177780151367188,153.4810028076172
att4.gate_proj.1.num_batches_tracked,[],1,7092.0,0.0,7092.0,7092.0
att4.skip_proj.0.weight,"[64, 128, 1, 1]",8192,-0.010847983881831169,0.09947828203439713,-0.3560437560081482,0.3030448257923126
att4.skip_proj.1.weight,[64],64,0.8607111573219299,0.132504403591156,0.47819870710372925,1.036778450012207
att4.skip_proj.1.bias,[64],64,-0.02165789157152176,0.14215411245822906,-0.26811760663986206,0.16385658085346222
att4.skip_proj.1.running_mean,[64],64,-0.5296192169189453,1.3022829294204712,-2.720627784729004,3.8447682857513428
att4.skip_proj.1.running_var,[64],64,4.250026702880859,1.0135483741760254,2.191948413848877,6.743839263916016
att4.skip_proj.1.num_batches_tracked,[],1,7092.0,0.0,7092.0,7092.0
att4.psi.0.weight,"[1, 64, 1, 1]",64,-0.034818023443222046,0.1138712465763092,-0.2230561375617981,0.1625296026468277
att4.psi.0.bias,[1],1,-0.2760372459888458,0.0,-0.2760372459888458,-0.2760372459888458
conv4.net.0.weight,"[128, 256, 3, 3]",294912,-0.01127502042800188,0.07383571565151215,-0.4380730092525482,0.47114577889442444
conv4.net.1.weight,[128],128,0.9338096380233765,0.10714591294527054,0.6856743693351746,1.2108713388442993
conv4.net.1.bias,[128],128,-0.19229935109615326,0.07026629894971848,-0.3203578293323517,0.021917467936873436
conv4.net.1.running_mean,[128],128,-3.807433605194092,43.44413757324219,-76.9687728881836,59.07691192626953
conv4.net.1.running_var,[128],128,1781.098876953125,950.560302734375,282.3590087890625,4372.26318359375
conv4.net.1.num_batches_tracked,[],1,7092.0,0.0,7092.0,7092.0
conv4.net.3.weight,"[128, 128, 3, 3]",147456,-0.02385752461850643,0.07267095893621445,-0.38414233922958374,0.42881375551223755
conv4.net.4.weight,[128],128,0.7278087735176086,0.09671337157487869,0.5098137855529785,0.9729068279266357
conv4.net.4.bias,[128],128,-0.26401907205581665,0.07893574982881546,-0.4222037196159363,-0.050012264400720596
conv4.net.4.running_mean,[128],128,-6.7732038497924805,9.12406063079834,-20.057186126708984,14.127482414245605
conv4.net.4.running_var,[128],128,203.2630157470703,154.83848571777344,36.65067672729492,725.7349243164062
conv4.net.4.num_batches_tracked,[],1,7092.0,0.0,7092.0,7092.0
up3.weight,"[128, 64, 2, 2]",32768,-0.0009170628618448973,0.05452028289437294,-0.3192535936832428,0.26937317848205566
up3.bias,[64],64,0.04003116488456726,0.17445108294487,-0.33316490054130554,0.406803160905838
att3.gate_proj.0.weight,"[32, 64, 1, 1]",2048,0.004496184177696705,0.09887184202671051,-0.4053235352039337,0.48077088594436646
att3.gate_proj.1.weight,[32],32,1.0203007459640503,0.07855771481990814,0.7648860216140747,1.1200439929962158
att3.gate_proj.1.bias,[32],32,-0.014813505113124847,0.15997880697250366,-0.2740602195262909,0.15979346632957458
att3.gate_proj.1.running_mean,[32],32,0.045155055820941925,0.25189468264579773,-0.8430065512657166,0.4118639826774597
att3.gate_proj.1.running_var,[32],32,0.9132721424102783,0.3291868269443512,0.22793690860271454,1.5765448808670044
att3.gate_proj.1.num_batches_tracked,[],1,7092.0,0.0,7092.0,7092.0
